costheta,flux
-1.000000,0.130415
-0.990000,0.129162
-0.980000,0.127907
-0.970000,0.126654
-0.960000,0.125410
-0.950000,0.124167
-0.940000,0.122921
-0.930000,0.121673
-0.920000,0.120430
-0.910000,0.119183
-0.900000,0.117943
-0.890000,0.116701
-0.880000,0.115460
-0.870000,0.114211
-0.860000,0.112969
-0.850000,0.111724
-0.840000,0.110470
-0.830000,0.109218
-0.820000,0.107963
-0.810000,0.106721
-0.800000,0.105471
-0.790000,0.104218
-0.780000,0.102955
-0.770000,0.101686
-0.760000,0.100426
-0.750000,0.099167
-0.740000,0.097901
-0.730000,0.096643
-0.720000,0.095384
-0.710000,0.094114
-0.700000,0.092845
-0.690000,0.091571
-0.680000,0.090299
-0.670000,0.089028
-0.660000,0.087752
-0.650000,0.086478
-0.640000,0.085196
-0.630000,0.083909
-0.620000,0.082623
-0.610000,0.081343
-0.600000,0.080066
-0.590000,0.078786
-0.580000,0.077502
-0.570000,0.076218
-0.560000,0.074932
-0.550000,0.073635
-0.540000,0.072333
-0.530000,0.071034
-0.520000,0.069729
-0.510000,0.068428
-0.500000,0.067125
-0.490000,0.065817
-0.480000,0.064511
-0.470000,0.063204
-0.460000,0.061901
-0.450000,0.060593
-0.440000,0.059280
-0.430000,0.057964
-0.420000,0.056647
-0.410000,0.055330
-0.400000,0.054014
-0.390000,0.052693
-0.380000,0.051373
-0.370000,0.050049
-0.360000,0.048725
-0.350000,0.047398
-0.340000,0.046070
-0.330000,0.044745
-0.320000,0.043415
-0.310000,0.042080
-0.300000,0.040745
-0.290000,0.039409
-0.280000,0.038070
-0.270000,0.036729
-0.260000,0.035387
-0.250000,0.034043
-0.240000,0.032696
-0.230000,0.031346
-0.220000,0.029994
-0.210000,0.028641
-0.200000,0.027289
-0.190000,0.025937
-0.180000,0.024582
-0.170000,0.023224
-0.160000,0.021867
-0.150000,0.020507
-0.140000,0.019145
-0.130000,0.017783
-0.120000,0.016420
-0.110000,0.015055
-0.100000,0.013690
-0.090000,0.012323
-0.080000,0.010956
-0.070000,0.009588
-0.060000,0.008219
-0.050000,0.006850
-0.040000,0.005480
-0.030000,0.004111
-0.020000,0.002741
-0.010000,0.001370
0.000000,0.000000
0.010000,0.001370
0.020000,0.002741
0.030000,0.004111
0.040000,0.005481
0.050000,0.006850
0.060000,0.008219
0.070000,0.009588
0.080000,0.010956
0.090000,0.012323
0.100000,0.014844
0.110000,0.015194
0.120000,0.016524
0.130000,0.017874
0.140000,0.019229
0.150000,0.020585
0.160000,0.021941
0.170000,0.023296
0.180000,0.024893
0.190000,0.026170
0.200000,0.027493
0.210000,0.028829
0.220000,0.030171
0.230000,0.031787
0.240000,0.033047
0.250000,0.034357
0.260000,0.035679
0.270000,0.037308
0.280000,0.038544
0.290000,0.039838
0.300000,0.041611
0.310000,0.042706
0.320000,0.043973
0.330000,0.045792
0.340000,0.046825
0.350000,0.048074
0.360000,0.049785
0.370000,0.050913
0.380000,0.055455
0.390000,0.053637
0.400000,0.054874
0.410000,0.056569
0.420000,0.057704
0.430000,0.059461
0.440000,0.060511
0.450000,0.062300
0.460000,0.063290
0.470000,0.065047
0.480000,0.066047
0.490000,0.067752
0.500000,0.068800
0.510000,0.070450
0.520000,0.072554
0.530000,0.073096
0.540000,0.074822
0.550000,0.075795
0.560000,0.077421
0.570000,0.079133
0.580000,0.081667
0.590000,0.081536
0.600000,0.083205
0.610000,0.084960
0.620000,0.087486
0.630000,0.087193
0.640000,0.088845
0.650000,0.090492
0.660000,0.092154
0.670000,0.093837
0.680000,0.095556
0.690000,0.097309
0.700000,0.099048
0.710000,0.100613
0.720000,0.101957
0.730000,0.103226
0.740000,0.104515
0.750000,0.105870
0.760000,0.107257
0.770000,0.108686
0.780000,0.110149
0.790000,0.113278
0.800000,0.114144
0.810000,0.115415
0.820000,0.118452
0.830000,0.119270
0.840000,0.122424
0.850000,0.123015
0.860000,0.125871
0.870000,0.129062
0.880000,0.135425
0.890000,0.130964
0.900000,0.133890
0.910000,0.141092
0.920000,0.141252
0.930000,0.143253
0.940000,0.148837
0.950000,0.154150
0.960000,0.158696
0.970000,0.168658
0.980000,0.177218
0.990000,0.200761
1.000000,0.307921
