energy,flux
0.000000,0.000000
0.200000,26.051886
0.400000,0.808663
0.600000,0.000069
0.800000,0.000060
1.000000,0.000051
1.200000,0.000043
1.400000,0.000037
1.600000,0.000032
1.800000,0.000027
2.000000,0.000023
2.200000,0.000020
2.400000,0.000017
2.600000,0.000015
2.800000,0.000013
3.000000,0.000011
3.200000,0.000010
3.400000,0.000009
3.600000,0.000007
3.800000,0.000006
4.000000,0.000006
4.200000,0.000005
4.400000,0.000004
4.600000,0.000004
4.800000,0.000003
5.000000,0.000003
5.200000,0.000002
5.400000,0.000002
5.600000,0.000002
5.800000,0.000002
6.000000,0.000001
6.200000,0.000001
6.400000,0.000001
6.600000,0.000001
6.800000,0.000001
7.000000,0.000001
7.200000,0.000001
7.400000,0.000000
7.600000,0.000000
7.800000,0.000000
8.000000,0.000000
8.200000,0.000000
8.400000,0.000000
8.600000,0.000000
8.800000,0.000000
9.000000,0.000000
9.200000,0.000000
9.400000,0.000000
9.600000,0.000000
9.800000,0.000000
10.000000,0.000000
10.200000,0.000000
10.400000,0.000000
10.600000,0.000000
10.800000,0.000000
11.000000,0.000000
11.200000,0.000000
11.400000,0.000000
11.600000,0.000000
11.800000,0.000000
12.000000,0.000000
12.200000,0.000000
12.400000,0.000000
12.600000,0.000000
12.800000,0.000000
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
