energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.064637
1.400000,0.264359
1.600000,0.695263
1.800000,1.434406
2.000000,2.404110
2.200000,3.514475
2.400000,4.735446
2.600000,6.032204
2.800000,7.372335
3.000000,8.336700
3.200000,9.099662
3.400000,9.415718
3.600000,9.524125
3.800000,9.392424
4.000000,9.014187
4.200000,8.601414
4.400000,8.203639
4.600000,7.813825
4.800000,7.397832
5.000000,6.970597
5.200000,6.559427
5.400000,6.162805
5.600000,5.781739
5.800000,5.415134
6.000000,5.062886
6.200000,4.719491
6.400000,4.372374
6.600000,4.041009
6.800000,3.721729
7.000000,3.419650
7.200000,3.135322
7.400000,2.867221
7.600000,2.613459
7.800000,2.374082
8.000000,2.152129
8.200000,1.942600
8.400000,1.749021
8.600000,1.568946
8.800000,1.402059
9.000000,1.247432
9.200000,1.104761
9.400000,0.972191
9.600000,0.847863
9.800000,0.735257
10.000000,0.634161
10.200000,0.542996
10.400000,0.461740
10.600000,0.389420
10.800000,0.325261
11.000000,0.269292
11.200000,0.220746
11.400000,0.178782
11.600000,0.142777
11.800000,0.112350
12.000000,0.086907
12.200000,0.065942
12.400000,0.048966
12.600000,0.035481
12.800000,0.025028
13.000000,0.017124
13.200000,0.011288
13.400000,0.007122
13.600000,0.004312
13.800000,0.002504
14.000000,0.001395
14.200000,0.000744
14.400000,0.000383
14.600000,0.000190
14.800000,0.000089
15.000000,0.000039
15.200000,0.000015
15.400000,0.000005
15.600000,0.000001
15.800000,0.000000
