cosphi,flux
-1.000000,11882.809806
-0.990000,11914.981619
-0.980000,11997.274672
-0.970000,12018.090646
-0.960000,12123.256998
-0.950000,12152.345418
-0.940000,12181.876709
-0.930000,12452.669805
-0.920000,12560.446659
-0.910000,12607.076147
-0.900000,12746.339041
-0.890000,12876.747136
-0.880000,12976.977644
-0.870000,13047.680725
-0.860000,13085.262663
-0.850000,13094.593046
-0.840000,13202.264363
-0.830000,13288.305340
-0.820000,13444.158854
-0.810000,13565.861769
-0.800000,13641.205116
-0.790000,13677.877653
-0.780000,13743.883990
-0.770000,13844.570929
-0.760000,14098.533781
-0.750000,14236.130217
-0.740000,14385.705349
-0.730000,14462.223678
-0.720000,14491.689008
-0.710000,14642.367838
-0.700000,14795.348624
-0.690000,15039.682662
-0.680000,15185.874516
-0.670000,15251.991276
-0.660000,15374.261289
-0.650000,15461.081390
-0.640000,15490.393335
-0.630000,15560.984279
-0.620000,15916.423407
-0.610000,16111.331458
-0.600000,16290.457891
-0.590000,16392.285242
-0.580000,16447.748161
-0.570000,16561.634449
-0.560000,16703.964244
-0.550000,16859.259512
-0.540000,16953.106185
-0.530000,17066.829288
-0.520000,17256.360260
-0.510000,17437.789041
-0.500000,17483.160818
-0.490000,17533.382459
-0.480000,17902.598966
-0.470000,18104.944885
-0.460000,18276.748918
-0.450000,18467.815422
-0.440000,18606.005028
-0.430000,18664.291020
-0.420000,18931.803140
-0.410000,19093.584138
-0.400000,19136.816069
-0.390000,19205.480630
-0.380000,19613.380170
-0.370000,19943.996088
-0.360000,20067.527727
-0.350000,20278.276808
-0.340000,20454.082006
-0.330000,20552.857473
-0.320000,20898.937168
-0.310000,21072.729262
-0.300000,21357.392498
-0.290000,21485.364863
-0.280000,21650.446151
-0.270000,21843.056508
-0.260000,22119.759373
-0.250000,22244.336777
-0.240000,22752.539809
-0.230000,22952.071890
-0.220000,23143.597990
-0.210000,23383.806836
-0.200000,23552.514123
-0.190000,23615.310652
-0.180000,24027.179738
-0.170000,24430.621772
-0.160000,24573.151627
-0.150000,24711.883595
-0.140000,25063.587746
-0.130000,25536.912299
-0.120000,25805.319155
-0.110000,26058.450903
-0.100000,26310.874109
-0.090000,26552.897206
-0.080000,26799.415815
-0.070000,27230.047933
-0.060000,27537.856606
-0.050000,27848.476462
-0.040000,28153.528151
-0.030000,28401.834778
-0.020000,28898.851355
-0.010000,29398.576538
0.000000,29613.514258
0.010000,29763.964201
0.020000,30341.826123
0.030000,30718.291900
0.040000,31131.936533
0.050000,31564.849233
0.060000,31793.332454
0.070000,32217.670092
0.080000,32765.979922
0.090000,33203.712983
0.100000,33505.737566
0.110000,34060.069643
0.120000,34388.711496
0.130000,34827.110464
0.140000,35530.315996
0.150000,35884.735616
0.160000,36407.764925
0.170000,36927.403047
0.180000,37359.331845
0.190000,37855.845070
0.200000,38474.482947
0.210000,38865.423203
0.220000,39591.139439
0.230000,40105.218519
0.240000,40572.466497
0.250000,41400.295411
0.260000,41926.135366
0.270000,42637.284067
0.280000,43324.873802
0.290000,43945.886249
0.300000,44674.065792
0.310000,45440.010944
0.320000,46143.490920
0.330000,46917.923558
0.340000,47647.730357
0.350000,48395.109640
0.360000,49287.340693
0.370000,50057.083507
0.380000,50695.096073
0.390000,51645.385280
0.400000,52533.443648
0.410000,53107.789759
0.420000,54208.595002
0.430000,55478.374712
0.440000,56612.447579
0.450000,57597.849618
0.460000,58693.506154
0.470000,59749.446681
0.480000,60854.832144
0.490000,61946.284936
0.500000,63036.268936
0.510000,64095.376126
0.520000,65409.726243
0.530000,66965.403118
0.540000,68602.417540
0.550000,70101.133767
0.560000,71345.587063
0.570000,72884.739201
0.580000,73992.774177
0.590000,75588.682310
0.600000,77721.176669
0.610000,79795.266198
0.620000,81554.885936
0.630000,82984.538637
0.640000,84388.133619
0.650000,87087.710505
0.660000,89547.035471
0.670000,91581.236520
0.680000,93228.156170
0.690000,95774.398454
0.700000,99032.649386
0.710000,101265.696410
0.720000,102933.400438
0.730000,107048.697844
0.740000,109999.271148
0.750000,111919.762333
0.760000,116447.420975
0.770000,119205.961843
0.780000,123400.647143
0.790000,126633.639755
0.800000,131003.358438
0.810000,134354.180397
0.820000,139776.008975
0.830000,143728.646329
0.840000,148552.543572
0.850000,154120.400388
0.860000,159850.294128
0.870000,165573.505964
0.880000,171557.222709
0.890000,177993.334130
0.900000,185218.558474
0.910000,192866.993484
0.920000,200697.310481
0.930000,209074.526852
0.940000,218682.592057
0.950000,228245.892928
0.960000,238398.822675
0.970000,250302.787578
0.980000,261983.419314
0.990000,274797.027116
1.000000,288752.467954
