energy,flux
0.000000,0.000000
0.200000,199092.386172
0.400000,699035.492000
0.600000,1050011.535836
0.800000,1191759.951871
1.000000,1224256.822980
1.200000,1201552.121194
1.400000,1149900.362917
1.600000,1085154.021455
1.800000,1016948.323576
2.000000,946647.067220
2.200000,875081.680228
2.400000,803888.475775
2.600000,735258.273162
2.800000,670285.019534
3.000000,609169.028532
3.200000,551648.098862
3.400000,498714.348474
3.600000,449529.174388
3.800000,404031.927651
4.000000,361588.136603
4.200000,323359.795220
4.400000,288664.835379
4.600000,256724.407313
4.800000,227526.514259
5.000000,200920.894616
5.200000,177508.449550
5.400000,156207.270752
5.600000,136859.873194
5.800000,119388.355546
6.000000,104093.285806
6.200000,90332.281946
6.400000,78084.400480
6.600000,67271.979072
6.800000,57643.536109
7.000000,49172.198994
7.200000,41964.698128
7.400000,35531.282790
7.600000,30055.702294
7.800000,25116.909225
8.000000,21045.075726
8.200000,17417.518422
8.400000,14342.507113
8.600000,11771.665378
8.800000,9564.810476
9.000000,7734.510651
9.200000,6220.164312
9.400000,4931.192200
9.600000,3871.758534
9.800000,3029.188238
10.000000,2346.300505
10.200000,1794.171469
10.400000,1337.486077
10.600000,998.976933
10.800000,737.201028
11.000000,522.948675
11.200000,373.788786
11.400000,260.296630
11.600000,174.120337
11.800000,116.102795
12.000000,74.715006
12.200000,46.298952
12.400000,27.739084
12.600000,15.803606
12.800000,8.579923
13.000000,4.352639
13.200000,2.048026
13.400000,0.992975
13.600000,0.453948
13.800000,0.191994
14.000000,0.072725
14.200000,0.023071
14.400000,0.004975
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
