costheta,flux
-1.000000,0.018061
-0.990000,0.017883
-0.980000,0.017704
-0.970000,0.017526
-0.960000,0.017347
-0.950000,0.017179
-0.940000,0.017004
-0.930000,0.016828
-0.920000,0.016652
-0.910000,0.016474
-0.900000,0.016297
-0.890000,0.016119
-0.880000,0.015942
-0.870000,0.015763
-0.860000,0.015592
-0.850000,0.015417
-0.840000,0.015241
-0.830000,0.015064
-0.820000,0.014886
-0.810000,0.014709
-0.800000,0.014530
-0.790000,0.014352
-0.780000,0.014173
-0.770000,0.013995
-0.760000,0.013816
-0.750000,0.013640
-0.740000,0.013462
-0.730000,0.013284
-0.720000,0.013105
-0.710000,0.012926
-0.700000,0.012746
-0.690000,0.012567
-0.680000,0.012388
-0.670000,0.012208
-0.660000,0.012028
-0.650000,0.011848
-0.640000,0.011668
-0.630000,0.011488
-0.620000,0.011307
-0.610000,0.011127
-0.600000,0.010946
-0.590000,0.010765
-0.580000,0.010584
-0.570000,0.010403
-0.560000,0.010222
-0.550000,0.010041
-0.540000,0.009859
-0.530000,0.009678
-0.520000,0.009496
-0.510000,0.009315
-0.500000,0.009133
-0.490000,0.008952
-0.480000,0.008770
-0.470000,0.008588
-0.460000,0.008406
-0.450000,0.008224
-0.440000,0.008042
-0.430000,0.007860
-0.420000,0.007678
-0.410000,0.007496
-0.400000,0.007314
-0.390000,0.007131
-0.380000,0.006949
-0.370000,0.006767
-0.360000,0.006584
-0.350000,0.006402
-0.340000,0.006219
-0.330000,0.006037
-0.320000,0.005854
-0.310000,0.005672
-0.300000,0.005489
-0.290000,0.005306
-0.280000,0.005124
-0.270000,0.004941
-0.260000,0.004758
-0.250000,0.004575
-0.240000,0.004393
-0.230000,0.004210
-0.220000,0.004027
-0.210000,0.003844
-0.200000,0.003661
-0.190000,0.003478
-0.180000,0.003295
-0.170000,0.003112
-0.160000,0.002929
-0.150000,0.002746
-0.140000,0.002563
-0.130000,0.002380
-0.120000,0.002197
-0.110000,0.002014
-0.100000,0.001831
-0.090000,0.001648
-0.080000,0.001465
-0.070000,0.001282
-0.060000,0.001099
-0.050000,0.000916
-0.040000,0.000732
-0.030000,0.000549
-0.020000,0.000366
-0.010000,0.000183
0.000000,0.000000
0.010000,0.000183
0.020000,0.000366
0.030000,0.000549
0.040000,0.000733
0.050000,0.000916
0.060000,0.001099
0.070000,0.001282
0.080000,0.001465
0.090000,0.001648
0.100000,0.019120
0.110000,0.004070
0.120000,0.003758
0.130000,0.003734
0.140000,0.003801
0.150000,0.003919
0.160000,0.004043
0.170000,0.004189
0.180000,0.007900
0.190000,0.006940
0.200000,0.006695
0.210000,0.006642
0.220000,0.006670
0.230000,0.010723
0.240000,0.009579
0.250000,0.009249
0.260000,0.009123
0.270000,0.013494
0.280000,0.012138
0.290000,0.011690
0.300000,0.018293
0.310000,0.014948
0.320000,0.014187
0.330000,0.021543
0.340000,0.017453
0.350000,0.016536
0.360000,0.022323
0.370000,0.019686
0.380000,0.069057
0.390000,0.021324
0.400000,0.020302
0.410000,0.026046
0.420000,0.023584
0.430000,0.030239
0.440000,0.026562
0.450000,0.033724
0.460000,0.029311
0.470000,0.036193
0.480000,0.031897
0.490000,0.037968
0.500000,0.034398
0.510000,0.039734
0.520000,0.051761
0.530000,0.040849
0.540000,0.047314
0.550000,0.042817
0.560000,0.047906
0.570000,0.054352
0.580000,0.073302
0.590000,0.052641
0.600000,0.058634
0.610000,0.065962
0.620000,0.084804
0.630000,0.061778
0.640000,0.067410
0.650000,0.073173
0.660000,0.079043
0.670000,0.085470
0.680000,0.092559
0.690000,0.100045
0.700000,0.107339
0.710000,0.112232
0.720000,0.113991
0.730000,0.114609
0.740000,0.115650
0.750000,0.117521
0.760000,0.120002
0.770000,0.123045
0.780000,0.126678
0.790000,0.154795
0.800000,0.150015
0.810000,0.151207
0.820000,0.178341
0.830000,0.173447
0.840000,0.202193
0.850000,0.194373
0.860000,0.219301
0.870000,0.249392
0.880000,0.332185
0.890000,0.246093
0.900000,0.272719
0.910000,0.363841
0.920000,0.351160
0.930000,0.366703
0.940000,0.434895
0.950000,0.501749
0.960000,0.560130
0.970000,0.701791
0.980000,0.829170
0.990000,1.193858
1.000000,3.003613
