costheta,flux
-1.010000,0.000000
-1.000000,0.543594
-0.990000,0.546853
-0.980000,0.548478
-0.970000,0.551648
-0.960000,0.553272
-0.950000,0.556243
-0.940000,0.558495
-0.930000,0.561354
-0.920000,0.563607
-0.910000,0.566250
-0.900000,0.569014
-0.890000,0.570806
-0.880000,0.574313
-0.870000,0.576298
-0.860000,0.579313
-0.850000,0.581800
-0.840000,0.584601
-0.830000,0.586992
-0.820000,0.589645
-0.810000,0.592655
-0.800000,0.595059
-0.790000,0.598482
-0.780000,0.600631
-0.770000,0.604083
-0.760000,0.606460
-0.750000,0.609468
-0.740000,0.612269
-0.730000,0.615322
-0.720000,0.618019
-0.710000,0.621455
-0.700000,0.624142
-0.690000,0.627352
-0.680000,0.630154
-0.670000,0.633150
-0.660000,0.636274
-0.650000,0.639433
-0.640000,0.642038
-0.630000,0.646014
-0.620000,0.648545
-0.610000,0.652122
-0.600000,0.655327
-0.590000,0.658292
-0.580000,0.662055
-0.570000,0.664877
-0.560000,0.668209
-0.550000,0.671387
-0.540000,0.674714
-0.530000,0.678633
-0.520000,0.681519
-0.510000,0.684988
-0.500000,0.688419
-0.490000,0.692292
-0.480000,0.695627
-0.470000,0.699552
-0.460000,0.702255
-0.450000,0.706590
-0.440000,0.709993
-0.430000,0.713831
-0.420000,0.717623
-0.410000,0.721385
-0.400000,0.725084
-0.390000,0.728467
-0.380000,0.733138
-0.370000,0.736161
-0.360000,0.740527
-0.350000,0.744686
-0.340000,0.747683
-0.330000,0.752204
-0.320000,0.756765
-0.310000,0.759898
-0.300000,0.764680
-0.290000,0.768876
-0.280000,0.772875
-0.270000,0.776852
-0.260000,0.781292
-0.250000,0.785688
-0.240000,0.789992
-0.230000,0.793918
-0.220000,0.798735
-0.210000,0.803329
-0.200000,0.807315
-0.190000,0.812028
-0.180000,0.816780
-0.170000,0.820934
-0.160000,0.826185
-0.150000,0.830684
-0.140000,0.834828
-0.130000,0.839903
-0.120000,0.844990
-0.110000,0.849920
-0.100000,0.854845
-0.090000,0.859384
-0.080000,0.864883
-0.070000,0.869108
-0.060000,0.874837
-0.050000,0.879789
-0.040000,0.884704
-0.030000,0.890015
-0.020000,0.895564
-0.010000,0.901061
0.000000,0.906193
0.010000,0.911397
0.020000,0.917281
0.030000,0.923163
0.040000,0.927928
0.050000,0.933903
0.060000,0.939330
0.070000,0.944948
0.080000,0.950872
0.090000,0.956996
0.100000,0.962724
0.110000,0.969320
0.120000,0.975374
0.130000,0.981334
0.140000,0.987185
0.150000,0.993823
0.160000,0.999549
0.170000,1.006552
0.180000,1.012965
0.190000,1.019416
0.200000,1.025418
0.210000,1.032443
0.220000,1.038985
0.230000,1.045802
0.240000,1.052660
0.250000,1.060030
0.260000,1.066642
0.270000,1.073627
0.280000,1.080921
0.290000,1.088252
0.300000,1.095519
0.310000,1.102828
0.320000,1.110480
0.330000,1.117840
0.340000,1.125422
0.350000,1.133250
0.360000,1.141411
0.370000,1.148727
0.380000,1.157376
0.390000,1.164696
0.400000,1.173310
0.410000,1.181248
0.420000,1.189541
0.430000,1.197675
0.440000,1.206270
0.450000,1.215367
0.460000,1.223784
0.470000,1.233255
0.480000,1.241374
0.490000,1.250685
0.500000,1.259834
0.510000,1.269494
0.520000,1.278932
0.530000,1.288537
0.540000,1.297972
0.550000,1.307812
0.560000,1.317221
0.570000,1.327164
0.580000,1.337503
0.590000,1.347662
0.600000,1.357851
0.610000,1.368007
0.620000,1.379179
0.630000,1.389777
0.640000,1.400593
0.650000,1.411202
0.660000,1.422532
0.670000,1.433929
0.680000,1.445327
0.690000,1.456896
0.700000,1.468505
0.710000,1.480222
0.720000,1.492643
0.730000,1.504860
0.740000,1.517417
0.750000,1.529560
0.760000,1.542455
0.770000,1.555115
0.780000,1.568021
0.790000,1.581204
0.800000,1.594768
0.810000,1.608113
0.820000,1.622024
0.830000,1.635632
0.840000,1.649595
0.850000,1.664025
0.860000,1.678556
0.870000,1.692836
0.880000,1.707778
0.890000,1.723251
0.900000,1.738282
0.910000,1.753795
0.920000,1.769608
0.930000,1.785007
0.940000,1.801747
0.950000,1.817684
0.960000,1.834332
0.970000,1.851230
0.980000,1.868607
0.990000,1.885597
1.000000,1.903132
1.010000,0.000000
