energy,flux
0.000000,0.000000
0.200000,0.002001
0.400000,0.007814
0.600000,0.017154
0.800000,0.029739
1.000000,0.045282
1.200000,0.063501
1.400000,0.084111
1.600000,0.106828
1.800000,0.131366
2.000000,0.157442
2.200000,0.184771
2.400000,0.213065
2.600000,0.242036
2.800000,0.271193
3.000000,0.298107
3.200000,0.314136
3.400000,0.311476
3.600000,0.280317
3.800000,0.236854
4.000000,0.172287
4.200000,0.118303
4.400000,0.073330
4.600000,0.042928
4.800000,0.019510
5.000000,0.008855
5.200000,0.002596
5.400000,0.000504
5.600000,0.000036
5.800000,0.000000
6.000000,0.000000
6.200000,0.000000
6.400000,0.000000
6.600000,0.000000
6.800000,0.000000
7.000000,0.000000
7.200000,0.000000
7.400000,0.000000
7.600000,0.000000
7.800000,0.000000
8.000000,0.000000
8.200000,0.000000
8.400000,0.000000
8.600000,0.000000
8.800000,0.000000
9.000000,0.000000
9.200000,0.000000
9.400000,0.000000
9.600000,0.000000
9.800000,0.000000
10.000000,0.000000
10.200000,0.000000
10.400000,0.000000
10.600000,0.000000
10.800000,0.000000
11.000000,0.000000
11.200000,0.000000
11.400000,0.000000
11.600000,0.000000
11.800000,0.000000
12.000000,0.000000
12.200000,0.000000
12.400000,0.000000
12.600000,0.000000
12.800000,0.000000
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
