costheta,flux
-1.000000,0.002492
-0.990000,0.002230
-0.980000,0.002036
-0.970000,0.002162
-0.960000,0.002182
-0.950000,0.002239
-0.940000,0.002099
-0.930000,0.002072
-0.920000,0.002010
-0.910000,0.002101
-0.900000,0.001967
-0.890000,0.002067
-0.880000,0.001909
-0.870000,0.002117
-0.860000,0.001994
-0.850000,0.001880
-0.840000,0.001915
-0.830000,0.002018
-0.820000,0.001779
-0.810000,0.001806
-0.800000,0.001828
-0.790000,0.001832
-0.780000,0.001756
-0.770000,0.001703
-0.760000,0.001676
-0.750000,0.001616
-0.740000,0.001716
-0.730000,0.001651
-0.720000,0.001563
-0.710000,0.001510
-0.700000,0.001631
-0.690000,0.001506
-0.680000,0.001482
-0.670000,0.001467
-0.660000,0.001506
-0.650000,0.001502
-0.640000,0.001445
-0.630000,0.001402
-0.620000,0.001345
-0.610000,0.001469
-0.600000,0.001545
-0.590000,0.001328
-0.580000,0.001223
-0.570000,0.001251
-0.560000,0.001303
-0.550000,0.001296
-0.540000,0.001269
-0.530000,0.001257
-0.520000,0.001176
-0.510000,0.001039
-0.500000,0.001147
-0.490000,0.001064
-0.480000,0.000990
-0.470000,0.001098
-0.460000,0.000943
-0.450000,0.001020
-0.440000,0.001019
-0.430000,0.001165
-0.420000,0.001038
-0.410000,0.000887
-0.400000,0.000977
-0.390000,0.000794
-0.380000,0.000746
-0.370000,0.000816
-0.360000,0.000807
-0.350000,0.000974
-0.340000,0.000792
-0.330000,0.000788
-0.320000,0.000718
-0.310000,0.000732
-0.300000,0.000695
-0.290000,0.000675
-0.280000,0.000495
-0.270000,0.000683
-0.260000,0.000614
-0.250000,0.000693
-0.240000,0.000528
-0.230000,0.000461
-0.220000,0.000537
-0.210000,0.000420
-0.200000,0.000429
-0.190000,0.000439
-0.180000,0.000447
-0.170000,0.000386
-0.160000,0.000442
-0.150000,0.000344
-0.140000,0.000307
-0.130000,0.000329
-0.120000,0.000202
-0.110000,0.000291
-0.100000,0.000204
-0.090000,0.000176
-0.080000,0.000233
-0.070000,0.000138
-0.060000,0.000094
-0.050000,0.000218
-0.040000,0.000065
-0.030000,0.000023
-0.020000,0.000025
-0.010000,0.000019
0.000000,0.000000
0.010000,0.000074
0.020000,0.000049
0.030000,0.000082
0.040000,0.000093
0.050000,0.000067
0.060000,0.000176
0.070000,0.000246
0.080000,0.000135
0.090000,0.000224
0.100000,0.000240
0.110000,0.000224
0.120000,0.000246
0.130000,0.000254
0.140000,0.000229
0.150000,0.000329
0.160000,0.000256
0.170000,0.000487
0.180000,0.000309
0.190000,0.000455
0.200000,0.000341
0.210000,0.000493
0.220000,0.000384
0.230000,0.000553
0.240000,0.000640
0.250000,0.000447
0.260000,0.000560
0.270000,0.000574
0.280000,0.000681
0.290000,0.000710
0.300000,0.000623
0.310000,0.000637
0.320000,0.000741
0.330000,0.000785
0.340000,0.000701
0.350000,0.000785
0.360000,0.000781
0.370000,0.000937
0.380000,0.000920
0.390000,0.001013
0.400000,0.000908
0.410000,0.000855
0.420000,0.000988
0.430000,0.000997
0.440000,0.001024
0.450000,0.001024
0.460000,0.000990
0.470000,0.001070
0.480000,0.001082
0.490000,0.000994
0.500000,0.001226
0.510000,0.001365
0.520000,0.001109
0.530000,0.001115
0.540000,0.001156
0.550000,0.001346
0.560000,0.001165
0.570000,0.001272
0.580000,0.001418
0.590000,0.001305
0.600000,0.001255
0.610000,0.001229
0.620000,0.001404
0.630000,0.001384
0.640000,0.001479
0.650000,0.001473
0.660000,0.001407
0.670000,0.001516
0.680000,0.001464
0.690000,0.001567
0.700000,0.001491
0.710000,0.001535
0.720000,0.001736
0.730000,0.001608
0.740000,0.001686
0.750000,0.001766
0.760000,0.001652
0.770000,0.001792
0.780000,0.001940
0.790000,0.001743
0.800000,0.001895
0.810000,0.001765
0.820000,0.001884
0.830000,0.001882
0.840000,0.001912
0.850000,0.001913
0.860000,0.001893
0.870000,0.001923
0.880000,0.001964
0.890000,0.002021
0.900000,0.002006
0.910000,0.002009
0.920000,0.002194
0.930000,0.002063
0.940000,0.002160
0.950000,0.002081
0.960000,0.002064
0.970000,0.002171
0.980000,0.002255
0.990000,0.002260
1.000000,0.002492
