costheta,flux
-1.010000,0.000000
-1.000000,0.425488
-0.990000,0.428290
-0.980000,0.429969
-0.970000,0.433124
-0.960000,0.434791
-0.950000,0.437690
-0.940000,0.439627
-0.930000,0.442573
-0.920000,0.444749
-0.910000,0.447240
-0.900000,0.449798
-0.890000,0.452261
-0.880000,0.454949
-0.870000,0.457446
-0.860000,0.460105
-0.850000,0.462578
-0.840000,0.465522
-0.830000,0.467924
-0.820000,0.470959
-0.810000,0.473280
-0.800000,0.476481
-0.790000,0.479011
-0.780000,0.481854
-0.770000,0.484845
-0.760000,0.487492
-0.750000,0.490678
-0.740000,0.493355
-0.730000,0.496442
-0.720000,0.499239
-0.710000,0.502225
-0.700000,0.505202
-0.690000,0.508541
-0.680000,0.511246
-0.670000,0.514835
-0.660000,0.517544
-0.650000,0.521207
-0.640000,0.523897
-0.630000,0.527537
-0.620000,0.530709
-0.610000,0.533784
-0.600000,0.537217
-0.590000,0.540428
-0.580000,0.544194
-0.570000,0.547509
-0.560000,0.550764
-0.550000,0.554376
-0.540000,0.557778
-0.530000,0.561853
-0.520000,0.564833
-0.510000,0.568948
-0.500000,0.572363
-0.490000,0.576113
-0.480000,0.580230
-0.470000,0.583419
-0.460000,0.587920
-0.450000,0.591476
-0.440000,0.595328
-0.430000,0.599548
-0.420000,0.603509
-0.410000,0.607230
-0.400000,0.611588
-0.390000,0.615941
-0.380000,0.619671
-0.370000,0.624083
-0.360000,0.628421
-0.350000,0.632790
-0.340000,0.636648
-0.330000,0.641634
-0.320000,0.645977
-0.310000,0.650418
-0.300000,0.655146
-0.290000,0.659418
-0.280000,0.664273
-0.270000,0.669455
-0.260000,0.673950
-0.250000,0.678277
-0.240000,0.683224
-0.230000,0.688872
-0.220000,0.694166
-0.210000,0.698452
-0.200000,0.703654
-0.190000,0.708544
-0.180000,0.714132
-0.170000,0.719877
-0.160000,0.725284
-0.150000,0.730654
-0.140000,0.735579
-0.130000,0.741056
-0.120000,0.746946
-0.110000,0.752450
-0.100000,0.758328
-0.090000,0.764572
-0.080000,0.770704
-0.070000,0.776509
-0.060000,0.782496
-0.050000,0.788639
-0.040000,0.794922
-0.030000,0.801370
-0.020000,0.807822
-0.010000,0.814025
0.000000,0.820742
0.010000,0.827305
0.020000,0.833921
0.030000,0.840415
0.040000,0.847463
0.050000,0.854530
0.060000,0.861608
0.070000,0.868992
0.080000,0.876790
0.090000,0.884121
0.100000,0.891380
0.110000,0.898739
0.120000,0.906385
0.130000,0.914227
0.140000,0.922459
0.150000,0.930577
0.160000,0.938349
0.170000,0.946634
0.180000,0.955031
0.190000,0.963628
0.200000,0.972159
0.210000,0.980895
0.220000,0.989444
0.230000,0.998841
0.240000,1.008203
0.250000,1.016927
0.260000,1.026650
0.270000,1.035846
0.280000,1.045948
0.290000,1.055652
0.300000,1.065928
0.310000,1.075974
0.320000,1.086558
0.330000,1.096702
0.340000,1.107469
0.350000,1.117868
0.360000,1.129440
0.370000,1.140715
0.380000,1.151544
0.390000,1.163568
0.400000,1.174651
0.410000,1.187050
0.420000,1.199223
0.430000,1.211528
0.440000,1.223817
0.450000,1.236727
0.460000,1.249611
0.470000,1.263066
0.480000,1.276287
0.490000,1.290160
0.500000,1.303818
0.510000,1.317748
0.520000,1.332323
0.530000,1.347178
0.540000,1.361852
0.550000,1.376907
0.560000,1.392473
0.570000,1.408210
0.580000,1.424249
0.590000,1.440567
0.600000,1.457303
0.610000,1.474466
0.620000,1.491173
0.630000,1.509101
0.640000,1.527191
0.650000,1.545279
0.660000,1.563937
0.670000,1.583428
0.680000,1.602802
0.690000,1.622085
0.700000,1.642871
0.710000,1.663378
0.720000,1.684314
0.730000,1.705748
0.740000,1.727846
0.750000,1.750231
0.760000,1.773005
0.770000,1.796263
0.780000,1.820292
0.790000,1.844411
0.800000,1.869671
0.810000,1.895400
0.820000,1.921328
0.830000,1.947626
0.840000,1.974825
0.850000,2.002815
0.860000,2.030952
0.870000,2.060171
0.880000,2.089612
0.890000,2.120299
0.900000,2.151115
0.910000,2.182751
0.920000,2.215710
0.930000,2.248937
0.940000,2.282819
0.950000,2.317620
0.960000,2.353080
0.970000,2.389432
0.980000,2.426271
0.990000,2.464551
1.000000,2.503324
1.010000,0.000000
